Name           :	.2mgmlPOPG_Osc1	
User           :	Isaac	
Date           :	7/31/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	POPG	
MW             :	771.0	
Concentration  :	0.200	
Unit           :	mg/ml           	
Volume         :	45.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
423.64	2.988	6.923	67.36	95.81	5.476	1.862	126.35		-1.08	0.000
423.90	3.013	7.969	67.34	95.77	5.481	1.862	100.72		-1.08	0.000
424.17	3.055	9.002	67.29	95.71	5.488	1.865	32.87		-1.08	0.000
424.44	3.104	10.000	67.25	95.64	5.496	1.869	-3.32		-1.08	0.000
424.70	3.138	10.998	67.21	95.60	5.504	1.873	-60.77		-1.08	0.000
424.97	3.195	11.959	67.16	95.52	5.508	1.881	-82.51		-1.08	0.000
425.24	3.256	12.885	67.09	95.43	5.518	1.889	-105.70		-1.08	0.000
425.51	3.302	13.786	67.05	95.36	5.532	1.899	-156.90		-1.08	0.000
425.78	3.373	14.651	66.98	95.26	5.545	1.905	-186.97		-1.08	0.000
426.05	3.449	15.493	66.90	95.15	5.546	1.916	-230.09		-1.08	0.000
426.32	3.501	16.286	66.85	95.08	5.549	1.924	-241.22		-1.08	0.000
426.59	3.583	17.031	66.77	94.96	5.567	1.933	-222.69		-1.08	0.000
426.86	3.670	17.728	66.68	94.84	5.581	1.938	-194.45		-1.08	0.000
427.14	3.760	18.401	66.59	94.71	5.608	1.952	-127.27		-1.08	0.000
427.40	3.824	19.014	66.53	94.62	5.631	1.971	-96.66		-1.08	0.000
427.67	3.919	19.591	66.43	94.49	5.662	1.994	-62.41		-1.08	0.000
427.94	4.019	20.084	66.33	94.34	5.688	2.008	-52.68		-1.08	0.000
428.21	4.087	20.541	66.26	94.25	5.718	2.036	-41.95		-1.08	0.000
428.48	4.191	20.950	66.16	94.10	5.748	2.063	-35.81		-1.08	0.000
428.74	4.296	21.298	66.05	93.95	5.763	2.088	-10.25		-1.08	0.000
429.01	4.368	21.599	65.98	93.85	5.793	2.117	0.81		-1.08	0.000
429.27	4.478	21.839	65.87	93.69	5.824	2.145	31.31		-1.08	0.000
429.54	4.549	22.019	65.80	93.59	5.851	2.173	48.08		-1.08	0.000
429.81	4.660	22.151	65.69	93.43	5.883	2.188	80.59		-1.08	0.000
430.08	4.770	22.224	65.58	93.27	5.914	2.217	91.06		-1.08	0.000
430.34	4.845	22.248	65.51	93.17	5.946	2.245	81.64		-1.08	0.000
430.61	4.956	22.212	65.39	93.01	5.962	2.274	74.34		-1.08	0.000
430.88	5.065	22.115	65.28	92.86	5.994	2.305	57.82		-1.08	0.000
431.14	5.141	21.959	65.21	92.75	6.027	2.338	63.66		-1.08	0.000
431.41	5.249	21.755	65.10	92.59	6.059	2.370	88.88		-1.08	0.000
431.68	5.359	21.490	64.99	92.44	6.090	2.400	93.67		-1.08	0.000
431.95	5.428	21.178	64.92	92.34	6.120	2.416	77.62		-1.08	0.000
432.22	5.533	20.805	64.82	92.19	6.150	2.448	58.12		-1.08	0.000
432.49	5.637	20.373	64.71	92.04	6.163	2.480	20.80		-1.08	0.000
432.76	5.737	19.892	64.61	91.90	6.192	2.509	4.53		-1.08	0.000
433.03	5.802	19.363	64.55	91.81	6.223	2.536	-12.32		-1.08	0.000
433.31	5.898	18.774	64.45	91.67	6.250	2.564	-25.35		-1.08	0.000
433.58	5.990	18.149	64.36	91.54	6.278	2.593	-74.37		-1.08	0.000
433.85	6.050	17.452	64.30	91.45	6.302	2.620	-111.00		-1.08	0.000
434.13	6.134	16.719	64.22	91.33	6.326	2.647	-168.00		-1.08	0.000
434.40	6.216	15.937	64.13	91.22	6.351	2.660	-185.72		-1.08	0.000
434.68	6.292	15.132	64.06	91.11	6.372	2.684	-180.38		-1.08	0.000
434.95	6.343	14.267	64.01	91.04	6.383	2.710	-166.47		-1.08	0.000
435.22	6.411	13.353	63.94	90.94	6.403	2.731	-168.77		-1.08	0.000
435.49	6.475	12.428	63.87	90.85	6.422	2.753	-174.08		-1.08	0.000
435.77	6.516	11.466	63.83	90.79	6.438	2.772	-179.62		-1.08	0.000
436.04	6.570	10.457	63.78	90.71	6.454	2.790	-160.27		-1.08	0.000
436.31	6.622	9.447	63.73	90.64	6.467	2.804	-85.86		-1.08	0.000
436.59	6.664	8.389	63.69	90.58	6.481	2.819	-43.34		-1.08	0.000
436.85	6.691	7.320	63.66	90.54	6.492	2.833	15.06		-1.08	0.000
437.12	6.724	6.214	63.63	90.50	6.496	2.838	21.26		-1.08	0.000
437.39	6.751	5.156	63.60	90.46	6.504	2.847	17.14		-1.08	0.000
437.66	6.765	4.050	63.58	90.44	6.510	2.858	-2.49		-1.08	0.000
437.92	6.780	2.921	63.57	90.42	6.513	2.864	-44.64		-1.08	0.000
438.19	6.789	1.815	63.56	90.40	6.518	2.870	-69.25		-1.08	0.000
438.46	6.797	0.697	63.55	90.39	6.517	2.875	-112.82		-1.08	0.000
438.73	6.797	-0.421	63.55	90.39	6.516	2.877	-123.23		-1.08	0.000
439.00	6.797	-1.550	63.55	90.39	6.514	2.878	-133.63		-1.08	0.000
439.27	6.797	-2.668	63.55	90.39	6.515	2.879	-136.58		-1.08	0.000
439.54	6.786	-3.786	63.56	90.41	6.513	2.879	-171.27		-1.08	0.000
439.82	6.764	-4.892	63.59	90.44	6.513	2.878	-195.58		-1.08	0.000
440.09	6.732	-5.998	63.62	90.48	6.511	2.877	-263.67		-1.08	0.000
440.37	6.711	-7.103	63.64	90.51	6.509	2.876	-288.00		-1.08	0.000
440.65	6.673	-8.197	63.68	90.57	6.503	2.875	-269.45		-1.08	0.000
440.93	6.629	-9.255	63.72	90.63	6.502	2.873	-234.87		-1.08	0.000
441.20	6.581	-10.300	63.77	90.70	6.501	2.870	-145.49		-1.08	0.000
441.48	6.543	-11.322	63.81	90.75	6.501	2.869	-108.17		-1.08	0.000
441.75	6.484	-12.284	63.87	90.84	6.493	2.869	-86.27		-1.08	0.000
442.03	6.422	-13.245	63.93	90.93	6.486	2.867	-90.51		-1.08	0.000
442.31	6.352	-14.159	64.00	91.02	6.473	2.860	-106.34		-1.08	0.000
442.58	6.304	-15.024	64.05	91.09	6.453	2.854	-92.83		-1.08	0.000
442.86	6.227	-15.877	64.12	91.20	6.428	2.841	-32.52		-1.08	0.000
443.13	6.143	-16.659	64.21	91.32	6.401	2.822	-5.69		-1.08	0.000
443.40	6.088	-17.404	64.26	91.40	6.376	2.800	-3.04		-1.08	0.000
443.67	5.998	-18.089	64.35	91.53	6.351	2.775	-24.50		-1.08	0.000
443.95	5.906	-18.726	64.44	91.66	6.321	2.751	-88.45		-1.08	0.000
444.22	5.811	-19.315	64.54	91.79	6.290	2.724	-124.39		-1.08	0.000
444.50	5.746	-19.868	64.60	91.89	6.259	2.699	-193.15		-1.08	0.000
444.77	5.645	-20.349	64.71	92.03	6.245	2.667	-216.75		-1.08	0.000
445.05	5.542	-20.793	64.81	92.18	6.212	2.637	-224.31		-1.08	0.000
445.32	5.473	-21.166	64.88	92.28	6.183	2.619	-203.66		-1.08	0.000
445.59	5.366	-21.502	64.98	92.43	6.154	2.592	-159.73		-1.08	0.000
445.87	5.257	-21.767	65.09	92.58	6.122	2.562	-138.58		-1.08	0.000
446.15	5.150	-21.971	65.20	92.73	6.092	2.533	-129.78		-1.08	0.000
446.42	5.075	-22.127	65.27	92.84	6.060	2.502	-124.43		-1.08	0.000
446.69	4.965	-22.212	65.38	93.00	6.028	2.475	-123.05		-1.08	0.000
446.97	4.855	-22.248	65.50	93.15	5.995	2.445	-115.11		-1.08	0.000
447.24	4.742	-22.224	65.61	93.31	5.964	2.411	-97.23		-1.08	0.000
447.51	4.668	-22.127	65.68	93.42	5.949	2.379	-52.63		-1.08	0.000
447.78	4.558	-21.983	65.79	93.58	5.915	2.346	-38.02		-1.08	0.000
448.06	4.449	-21.779	65.90	93.73	5.884	2.316	-55.27		-1.08	0.000
448.32	4.377	-21.514	65.97	93.83	5.854	2.302	-78.31		-1.08	0.000
448.60	4.270	-21.202	66.08	93.99	5.824	2.268	-133.08		-1.08	0.000
448.87	4.164	-20.841	66.19	94.14	5.798	2.240	-145.01		-1.08	0.000
449.15	4.061	-20.409	66.29	94.28	5.771	2.211	-137.83		-1.08	0.000
449.42	3.995	-19.916	66.36	94.38	5.744	2.185	-122.09		-1.08	0.000
449.69	3.897	-19.387	66.45	94.52	5.717	2.157	-68.49		-1.08	0.000
449.97	3.800	-18.798	66.55	94.65	5.702	2.132	-38.47		-1.08	0.000
450.23	3.738	-18.161	66.61	94.74	5.676	2.108	0.60		-1.08	0.000
450.50	3.650	-17.476	66.70	94.87	5.653	2.081	7.96		-1.08	0.000
450.76	3.565	-16.755	66.78	94.99	5.630	2.068	-23.58		-1.08	0.000
451.04	3.510	-16.010	66.84	95.07	5.608	2.041	-36.88		-1.08	0.000
451.31	3.432	-15.216	66.92	95.18	5.588	2.020	-74.05		-1.08	0.000
451.58	3.359	-14.351	66.99	95.28	5.582	1.999	-88.84		-1.08	0.000
451.85	3.291	-13.462	67.06	95.38	5.571	1.980	-129.56		-1.08	0.000
452.12	3.249	-12.536	67.10	95.44	5.557	1.965	-143.77		-1.08	0.000
452.40	3.186	-11.587	67.16	95.53	5.540	1.950	-158.84		-1.08	0.000
452.67	3.132	-10.601	67.22	95.60	5.526	1.936	-159.20		-1.08	0.000
452.95	3.097	-9.567	67.25	95.65	5.514	1.922	-155.41		-1.08	0.000
453.21	3.052	-8.522	67.30	95.72	5.505	1.916	-151.27		-1.08	0.000
453.49	3.013	-7.452	67.34	95.77	5.496	1.907	-110.88		-1.08	0.000
453.76	2.979	-6.382	67.37	95.82	5.490	1.897	-71.80		-1.08	0.000
454.03	2.961	-5.276	67.39	95.85	5.484	1.886	23.92		-1.08	0.000
454.30	2.938	-4.171	67.41	95.88	5.481	1.875	81.09		-1.08	0.000
454.56	2.920	-3.041	67.43	95.91	5.478	1.868	175.88		-1.08	0.000
454.83	2.914	-1.911	67.44	95.91	5.475	1.862	204.80		-1.08	0.000
455.10	2.911	-0.817	67.44	95.92	5.475	1.858	211.63		-1.08	0.000
455.36	2.905	0.313	67.44	95.93	5.473	1.857	189.72		-1.08	0.000
455.62	2.905	1.406	67.44	95.93	5.474	1.857	152.39		-1.08	0.000
455.89	2.905	2.512	67.44	95.93	5.475	1.857	67.30		-1.08	0.000
456.15	2.911	3.594	67.44	95.92	5.477	1.856	23.37		-1.08	0.000
456.42	2.934	4.712	67.42	95.89	5.478	1.856	-53.86		-1.08	0.000
456.69	2.963	5.757	67.39	95.85	5.479	1.856	-86.45		-1.08	0.000
456.96	2.981	6.839	67.37	95.82	5.482	1.859	-161.77		-1.08	0.000
457.23	3.020	7.909	67.33	95.76	5.487	1.861	-205.15		-1.08	0.000
457.50	3.061	8.954	67.29	95.71	5.495	1.865	-284.45		-1.08	0.000
457.77	3.093	9.976	67.26	95.66	5.498	1.869	-308.42		-1.08	0.000
458.04	3.146	10.986	67.20	95.58	5.505	1.874	-335.77		-1.08	0.000
458.31	3.204	11.947	67.15	95.50	5.515	1.882	-330.56		-1.08	0.000
458.59	3.267	12.897	67.08	95.41	5.525	1.893	-289.15		-1.08	0.000
458.85	3.310	13.798	67.04	95.35	5.538	1.900	-266.50		-1.08	0.000
459.13	3.382	14.687	66.97	95.25	5.551	1.911	-202.84		-1.08	0.000
459.40	3.456	15.517	66.89	95.14	5.552	1.920	-170.03		-1.08	0.000
459.67	3.510	16.322	66.84	95.07	5.553	1.928	-102.48		-1.08	0.000
459.94	3.593	17.067	66.76	94.95	5.575	1.932	-74.83		-1.08	0.000
460.21	3.681	17.776	66.67	94.82	5.588	1.938	-25.79		-1.08	0.000
460.48	3.742	18.438	66.61	94.74	5.614	1.956	-5.74		-1.08	0.000
460.75	3.834	19.050	66.52	94.61	5.640	1.975	34.71		-1.08	0.000
461.01	3.932	19.603	66.42	94.47	5.668	2.002	63.11		-1.08	0.000
461.29	3.997	20.108	66.35	94.37	5.695	2.030	104.39		-1.08	0.000
461.56	4.099	20.565	66.25	94.23	5.726	2.057	106.06		-1.08	0.000
461.83	4.204	20.974	66.15	94.08	5.756	2.070	69.06		-1.08	0.000
462.10	4.273	21.322	66.08	93.98	5.771	2.099	40.82		-1.08	0.000
462.36	4.381	21.623	65.97	93.83	5.800	2.129	-23.50		-1.08	0.000
462.63	4.491	21.851	65.86	93.67	5.830	2.155	-55.28		-1.08	0.000
462.90	4.564	22.031	65.79	93.57	5.860	2.186	-116.19		-1.08	0.000
463.17	4.673	22.163	65.68	93.41	5.892	2.212	-136.05		-1.08	0.000
463.44	4.783	22.236	65.57	93.26	5.924	2.242	-149.38		-1.08	0.000
463.71	4.896	22.248	65.45	93.10	5.954	2.254	-148.98		-1.08	0.000
463.98	4.970	22.200	65.38	92.99	5.970	2.287	-162.78		-1.08	0.000
464.25	5.081	22.091	65.27	92.83	6.002	2.316	-180.63		-1.08	0.000
464.52	5.190	21.935	65.16	92.68	6.035	2.344	-195.14		-1.08	0.000
464.79	5.263	21.719	65.09	92.57	6.067	2.377	-194.69		-1.08	0.000
465.07	5.370	21.442	64.98	92.42	6.098	2.408	-173.09		-1.08	0.000
465.34	5.477	21.106	64.87	92.27	6.129	2.438	-157.97		-1.08	0.000
465.61	5.547	20.721	64.80	92.17	6.156	2.470	-139.75		-1.08	0.000
465.89	5.650	20.276	64.70	92.02	6.187	2.498	-127.99		-1.08	0.000
466.16	5.748	19.784	64.60	91.88	6.215	2.528	-102.50		-1.08	0.000
466.43	5.847	19.231	64.50	91.74	6.229	2.542	-105.75		-1.08	0.000
466.70	5.910	18.630	64.44	91.65	6.257	2.568	-152.62		-1.08	0.000
466.98	6.001	17.981	64.35	91.52	6.284	2.593	-187.01		-1.08	0.000
467.25	6.089	17.284	64.26	91.40	6.308	2.623	-242.19		-1.08	0.000
467.53	6.146	16.538	64.20	91.32	6.334	2.651	-262.41		-1.08	0.000
467.80	6.228	15.745	64.12	91.20	6.357	2.675	-288.76		-1.08	0.000
468.07	6.304	14.904	64.05	91.09	6.380	2.697	-296.09		-1.08	0.000
468.35	6.378	14.038	63.97	90.99	6.398	2.722	-294.90		-1.08	0.000
468.62	6.423	13.137	63.93	90.92	6.418	2.746	-282.38		-1.08	0.000
468.90	6.484	12.175	63.87	90.84	6.427	2.768	-271.78		-1.08	0.000
469.17	6.542	11.226	63.81	90.75	6.444	2.776	-272.32		-1.08	0.000
469.44	6.597	10.204	63.75	90.68	6.460	2.793	-266.14		-1.08	0.000
469.71	6.628	9.183	63.72	90.63	6.474	2.810	-255.18		-1.08	0.000
469.99	6.673	8.125	63.68	90.57	6.486	2.824	-228.67		-1.08	0.000
470.26	6.709	7.055	63.64	90.52	6.497	2.838	-215.03		-1.08	0.000
470.54	6.730	5.950	63.62	90.49	6.505	2.851	-207.83		-1.08	0.000
470.80	6.755	4.844	63.60	90.45	6.512	2.861	-208.26		-1.08	0.000
471.08	6.777	3.714	63.57	90.42	6.517	2.871	-221.89		-1.08	0.000
471.35	6.791	2.596	63.56	90.40	6.519	2.877	-240.21		-1.08	0.000
471.62	6.795	1.442	63.56	90.40	6.519	2.879	-275.22		-1.08	0.000
471.88	6.801	0.313	63.55	90.39	6.523	2.881	-284.68		-1.08	0.000
472.15	6.801	-0.805	63.55	90.39	6.520	2.884	-285.63		-1.08	0.000
472.42	6.801	-1.911	63.55	90.39	6.520	2.884	-284.91		-1.08	0.000
472.69	6.801	-3.041	63.55	90.39	6.518	2.883	-279.45		-1.08	0.000
472.96	6.780	-4.147	63.57	90.42	6.519	2.883	-279.41		-1.08	0.000
473.24	6.765	-5.264	63.58	90.44	6.516	2.881	-293.51		-1.08	0.000
473.51	6.734	-6.358	63.62	90.48	6.515	2.879	-306.45		-1.08	0.000
473.79	6.700	-7.452	63.65	90.53	6.513	2.878	-363.23		-1.08	0.000
474.06	6.659	-8.510	63.69	90.59	6.508	2.875	-385.10		-1.08	0.000
474.34	6.628	-9.591	63.72	90.63	6.508	2.874	-372.11		-1.08	0.000
474.60	6.578	-10.589	63.77	90.70	6.507	2.871	-352.82		-1.08	0.000
474.88	6.523	-11.599	63.83	90.78	6.505	2.869	-289.92		-1.08	0.000
475.16	6.483	-12.548	63.87	90.84	6.496	2.866	-259.23		-1.08	0.000
475.44	6.419	-13.498	63.93	90.93	6.484	2.863	-213.36		-1.08	0.000
475.72	6.347	-14.387	64.00	91.03	6.465	2.855	-196.67		-1.08	0.000
475.98	6.275	-15.264	64.07	91.13	6.443	2.846	-185.98		-1.08	0.000
476.26	6.222	-16.094	64.13	91.21	6.431	2.828	-139.97		-1.08	0.000
476.54	6.141	-16.851	64.21	91.33	6.404	2.808	-103.38		-1.08	0.000
476.81	6.054	-17.584	64.30	91.45	6.378	2.782	-28.97		-1.08	0.000
477.08	5.963	-18.281	64.39	91.58	6.352	2.761	-25.27		-1.08	0.000
477.36	5.901	-18.894	64.45	91.67	6.323	2.737	-76.18		-1.08	0.000
477.64	5.806	-19.471	64.54	91.80	6.293	2.722	-123.15		-1.08	0.000
477.91	5.707	-20.012	64.64	91.94	6.261	2.692	-220.52		-1.08	0.000
478.19	5.605	-20.493	64.75	92.09	6.232	2.666	-251.36		-1.08	0.000
478.46	5.537	-20.913	64.81	92.18	6.202	2.637	-246.08		-1.08	0.000
478.74	5.432	-21.274	64.92	92.33	6.172	2.609	-226.99		-1.08	0.000
479.02	5.324	-21.587	65.03	92.49	6.139	2.579	-213.69		-1.08	0.000
479.29	5.214	-21.839	65.14	92.64	6.125	2.549	-217.25		-1.08	0.000
479.57	5.142	-22.031	65.21	92.75	6.094	2.518	-245.05		-1.08	0.000
479.85	5.032	-22.163	65.32	92.90	6.062	2.492	-250.57		-1.08	0.000
480.12	4.920	-22.236	65.43	93.06	6.030	2.461	-221.64		-1.08	0.000
480.40	4.810	-22.248	65.54	93.22	5.997	2.431	-197.53		-1.08	0.000
480.67	4.737	-22.188	65.61	93.32	5.966	2.395	-142.77		-1.08	0.000
480.94	4.625	-22.091	65.72	93.48	5.933	2.383	-117.51		-1.08	0.000
481.22	4.515	-21.923	65.83	93.64	5.902	2.351	-65.92		-1.08	0.000
481.48	4.442	-21.695	65.91	93.74	5.871	2.320	-44.82		-1.08	0.000
481.76	4.333	-21.418	66.02	93.90	5.841	2.291	9.09		-1.08	0.000
482.03	4.228	-21.082	66.12	94.05	5.827	2.259	32.21		-1.08	0.000
482.30	4.124	-20.685	66.23	94.19	5.801	2.230	62.68		-1.08	0.000
482.56	4.055	-20.240	66.30	94.29	5.772	2.202	62.97		-1.08	0.000
482.83	3.955	-19.748	66.40	94.43	5.746	2.176	20.63		-1.08	0.000
483.10	3.859	-19.207	66.49	94.57	5.718	2.152	-15.02		-1.08	0.000
483.37	3.795	-18.618	66.56	94.66	5.693	2.137	-77.27		-1.08	0.000
483.65	3.704	-17.981	66.65	94.79	5.667	2.108	-95.72		-1.08	0.000
483.92	3.615	-17.284	66.73	94.92	5.655	2.081	-131.53		-1.08	0.000
484.19	3.560	-16.538	66.79	95.00	5.632	2.058	-154.46		-1.08	0.000
484.47	3.479	-15.745	66.87	95.11	5.610	2.035	-232.74		-1.08	0.000
484.74	3.404	-14.916	66.95	95.22	5.590	2.014	-284.79		-1.08	0.000
485.01	3.331	-14.038	67.02	95.32	5.581	1.994	-348.58		-1.08	0.000
485.28	3.287	-13.137	67.06	95.38	5.567	1.981	-350.34		-1.08	0.000
485.56	3.222	-12.200	67.13	95.48	5.550	1.969	-317.27		-1.08	0.000
485.83	3.164	-11.250	67.19	95.56	5.537	1.952	-287.30		-1.08	0.000
486.11	3.128	-10.216	67.22	95.61	5.523	1.944	-229.01		-1.08	0.000
486.39	3.078	-9.183	67.27	95.68	5.513	1.930	-210.99		-1.08	0.000
486.65	3.034	-8.101	67.32	95.74	5.509	1.920	-220.75		-1.08	0.000
486.93	3.000	-7.031	67.35	95.79	5.499	1.908	-264.58		-1.08	0.000
487.20	2.976	-5.950	67.37	95.83	5.493	1.898	-283.91		-1.08	0.000
487.48	2.951	-4.844	67.40	95.86	5.486	1.889	-269.04		-1.08	0.000
487.75	2.932	-3.714	67.42	95.89	5.480	1.882	-250.17		-1.08	0.000
488.02	2.915	-2.560	67.43	95.91	5.478	1.877	-225.82		-1.08	0.000
488.29	2.914	-1.430	67.44	95.91	5.477	1.875	-234.54		-1.08	0.000
488.56	2.908	-0.300	67.44	95.92	5.478	1.870	-278.45		-1.08	0.000
488.82	2.908	0.841	67.44	95.92	5.477	1.868	-302.62		-1.08	0.000
489.08	2.908	1.947	67.44	95.92	5.477	1.867	-317.59		-1.08	0.000
489.35	2.908	3.053	67.44	95.92	5.482	1.866	-320.17		-1.08	0.000
489.62	2.918	4.135	67.43	95.91	5.480	1.867	-316.55		-1.08	0.000
489.89	2.943	5.228	67.41	95.87	5.483	1.868	-308.03		-1.08	0.000
490.16	2.974	6.310	67.38	95.83	5.484	1.868	-294.27		-1.08	0.000
490.43	2.997	7.392	67.35	95.80	5.488	1.869	-291.61		-1.08	0.000
490.70	3.036	8.450	67.31	95.74	5.492	1.869	-286.16		-1.08	0.000
490.98	3.081	9.483	67.27	95.68	5.498	1.873	-273.00		-1.08	0.000
491.24	3.132	10.481	67.22	95.60	5.508	1.877	-249.95		-1.08	0.000
491.51	3.168	11.502	67.18	95.55	5.515	1.885	-177.16		-1.08	0.000
491.78	3.228	12.440	67.12	95.47	5.524	1.890	-143.15		-1.08	0.000
492.06	3.292	13.377	67.06	95.38	5.535	1.898	-89.46		-1.08	0.000
492.32	3.340	14.243	67.01	95.31	5.550	1.906	-68.83		-1.08	0.000
492.59	3.411	15.120	66.94	95.21	5.556	1.921	-5.85		-1.08	0.000
492.86	3.490	15.925	66.86	95.10	5.556	1.928	32.51		-1.08	0.000
493.12	3.542	16.695	66.81	95.02	5.559	1.935	98.09		-1.08	0.000
493.39	3.628	17.404	66.72	94.90	5.581	1.939	127.24		-1.08	0.000
493.66	3.718	18.077	66.63	94.77	5.607	1.948	163.67		-1.08	0.000
493.93	3.779	18.702	66.57	94.68	5.634	1.966	161.57		-1.08	0.000
494.20	3.875	19.291	66.47	94.55	5.659	1.987	115.54		-1.08	0.000
494.47	3.970	19.832	66.38	94.41	5.690	2.013	78.48		-1.08	0.000
494.74	4.038	20.312	66.31	94.32	5.702	2.024	29.99		-1.08	0.000
495.00	4.142	20.745	66.21	94.17	5.732	2.052	16.10		-1.08	0.000
495.27	4.246	21.130	66.10	94.02	5.763	2.078	-6.49		-1.08	0.000
495.54	4.316	21.442	66.03	93.92	5.791	2.108	-19.88		-1.08	0.000
495.80	4.424	21.719	65.93	93.77	5.823	2.138	-38.68		-1.08	0.000
496.07	4.534	21.935	65.82	93.61	5.852	2.169	-48.23		-1.08	0.000
496.35	4.608	22.091	65.74	93.51	5.866	2.196	-97.59		-1.08	0.000
496.61	4.718	22.200	65.63	93.35	5.898	2.225	-128.86		-1.08	0.000
496.89	4.829	22.248	65.52	93.19	5.929	2.238	-178.25		-1.08	0.000
497.16	4.904	22.236	65.45	93.08	5.962	2.272	-194.78		-1.08	0.000
497.43	5.015	22.163	65.33	92.93	5.993	2.301	-194.11		-1.08	0.000
497.70	5.124	22.031	65.23	92.77	6.026	2.332	-182.31		-1.08	0.000
497.97	5.197	21.851	65.15	92.67	6.058	2.363	-171.23		-1.08	0.000
498.25	5.307	21.611	65.04	92.51	6.089	2.394	-167.14		-1.08	0.000
498.52	5.415	21.310	64.93	92.36	6.121	2.425	-162.20		-1.08	0.000
498.80	5.519	20.950	64.83	92.21	6.136	2.457	-160.71		-1.08	0.000
499.07	5.588	20.529	64.76	92.11	6.163	2.485	-132.64		-1.08	0.000
499.34	5.690	20.060	64.66	91.97	6.192	2.513	-101.77		-1.08	0.000
499.62	5.790	19.543	64.56	91.82	6.221	2.526	-31.38		-1.08	0.000
499.89	5.886	18.966	64.46	91.69	6.250	2.555	-6.49		-1.08	0.000
500.16	5.946	18.329	64.40	91.60	6.276	2.582	14.70		-1.08	0.000
500.43	6.038	17.668	64.31	91.47	6.305	2.606	3.43		-1.08	0.000
500.70	6.124	16.959	64.23	91.35	6.327	2.632	-48.31		-1.08	0.000
500.97	6.179	16.214	64.17	91.27	6.351	2.658	-83.55		-1.08	0.000
501.24	6.259	15.409	64.09	91.16	6.363	2.681	-157.30		-1.08	0.000
501.51	6.332	14.567	64.02	91.05	6.384	2.705	-190.13		-1.08	0.000
501.79	6.379	13.690	63.97	90.99	6.405	2.726	-266.61		-1.08	0.000
502.06	6.446	12.776	63.90	90.89	6.423	2.736	-300.77		-1.08	0.000
502.33	6.507	11.827	63.84	90.80	6.441	2.758	-372.47		-1.08	0.000
502.61	6.563	10.853	63.79	90.73	6.458	2.776	-395.69		-1.08	0.000
502.87	6.598	9.832	63.75	90.67	6.472	2.793	-421.30		-1.08	0.000
503.15	6.645	8.774	63.71	90.61	6.484	2.809	-418.72		-1.08	0.000
503.42	6.686	7.740	63.66	90.55	6.495	2.825	-403.93		-1.08	0.000
503.70	6.709	6.647	63.64	90.52	6.501	2.840	-383.30		-1.08	0.000
503.97	6.741	5.553	63.61	90.47	6.510	2.852	-327.40		-1.08	0.000
504.24	6.763	4.411	63.59	90.44	6.514	2.859	-292.44		-1.08	0.000
504.51	6.780	3.305	63.57	90.42	6.520	2.868	-207.55		-1.08	0.000
504.78	6.788	2.163	63.56	90.40	6.524	2.872	-159.13		-1.08	0.000
505.06	6.797	1.022	63.55	90.39	6.525	2.876	-73.06		-1.08	0.000
505.32	6.797	-0.072	63.55	90.39	6.524	2.881	-33.25		-1.08	0.000
505.58	6.797	-1.238	63.55	90.39	6.523	2.882	46.93		-1.08	0.000
505.85	6.797	-2.344	63.55	90.39	6.523	2.884	81.70		-1.08	0.000
506.12	6.791	-3.450	63.56	90.40	6.521	2.885	101.09		-1.08	0.000
506.40	6.775	-4.543	63.57	90.42	6.523	2.885	96.34		-1.08	0.000
506.67	6.747	-5.649	63.60	90.46	6.520	2.886	56.35		-1.08	0.000
506.94	6.716	-6.755	63.63	90.51	6.517	2.886	36.57		-1.08	0.000
507.21	6.693	-7.849	63.66	90.54	6.513	2.886	-22.40		-1.08	0.000
507.49	6.652	-8.882	63.70	90.60	6.511	2.884	-61.44		-1.08	0.000
507.76	6.605	-9.928	63.75	90.67	6.510	2.882	-162.82		-1.08	0.000
508.03	6.551	-10.937	63.80	90.74	6.509	2.881	-218.36		-1.08	0.000
508.31	6.514	-11.911	63.84	90.79	6.507	2.879	-306.00		-1.08	0.000
508.58	6.451	-12.873	63.90	90.88	6.499	2.875	-336.06		-1.08	0.000
508.86	6.384	-13.798	63.97	90.98	6.486	2.871	-331.19		-1.08	0.000
509.14	6.314	-14.675	64.04	91.08	6.466	2.861	-301.34		-1.08	0.000
509.41	6.264	-15.541	64.09	91.15	6.443	2.848	-214.12		-1.08	0.000
509.69	6.183	-16.346	64.17	91.27	6.414	2.830	-174.50		-1.08	0.000
509.97	6.098	-17.103	64.25	91.39	6.392	2.808	-115.87		-1.08	0.000
510.24	6.014	-17.837	64.34	91.51	6.367	2.796	-101.03		-1.08	0.000
