       app. 2x1 mm.,28m,k=2.25    
       _______________________    
                                  
          energy              flux
        54.86040      2.407918E+13
        54.92974      2.452595E+13
        54.98521      2.462238E+13
        55.05455      2.450839E+13
        55.11002      2.414927E+13
        55.16549      2.363783E+13
        55.22096      2.362440E+13
        55.27643      2.331795E+13
        55.33191      2.315588E+13
        55.38737      2.335202E+13
        55.44284      2.405816E+13
        55.49831      2.530976E+13
        55.53992      2.657337E+13
        55.58152      2.917788E+13
        55.63699      3.323446E+13
        55.67859      3.698051E+13
        55.72020      4.008477E+13
        55.74793      4.048382E+13
        55.78954      3.800065E+13
        55.81727      3.513432E+13
        55.85887      3.180140E+13
        55.88661      2.830024E+13
        55.91434      1.874279E+13
        55.94208      1.166944E+13
        55.96981      1.006797E+13
        56.01142      1.200394E+13
        56.03915      1.273913E+13
        56.08076      1.307426E+13
        56.10849      1.207942E+13
        56.15009      1.066276E+13
        56.19170      9.613738E+12
        56.24717      9.753868E+12
        56.28877      1.082281E+13
        56.33038      1.176059E+13
        56.38584      1.184750E+13
        56.44131      1.104055E+13
        56.49678      1.030597E+13
        56.55226      9.745194E+12
        56.60772      9.342071E+12
        56.66320      9.117443E+12
        56.71867      8.905168E+12
        56.77414      8.660271E+12
        56.84348      8.413900E+12
        56.89894      8.297290E+12
        56.96829      8.127905E+12
        57.02375      7.995945E+12
        57.09309      7.952642E+12
        57.16243      8.060098E+12
        57.21790      8.244912E+12
        57.28724      8.595438E+12
        57.35658      9.061063E+12
        57.42592      9.646741E+12
        57.49525      1.033950E+13
        57.56459      1.110425E+13
        57.63393      1.192651E+13
        57.70327      1.278951E+13
        57.77261      1.366979E+13
        57.84195      1.456684E+13
        57.91129      1.546987E+13
        57.98062      1.632087E+13
        58.04996      1.706705E+13
        58.11930      1.770073E+13
        58.18864      1.821782E+13
        58.25798      1.860935E+13
        58.32732      1.889122E+13
        58.39665      1.906587E+13
        58.46599      1.909645E+13
        58.53533      1.900704E+13
        58.60466      1.889446E+13
        58.66014      1.881454E+13
        58.72947      1.873702E+13
        58.79881      1.877826E+13
        58.85428      1.892282E+13
        58.92362      1.959710E+13
        58.97909      2.003215E+13
        59.04843      2.090397E+13
        59.10390      2.179213E+13
        59.15937      2.290593E+13
        59.21484      2.416201E+13
        59.27031      2.562598E+13
        59.32579      2.731226E+13
        59.38125      2.856153E+13
        59.43673      2.923464E+13
        59.49220      2.869757E+13
        59.53380      2.687406E+13
        59.57541      2.539010E+13
        59.63087      2.251742E+13
        59.67248      2.109797E+13
        59.71408      1.928928E+13
        59.74181      1.884391E+13
        59.78342      2.079601E+13
        59.81115      2.317567E+13
        59.85275      2.712306E+13
        59.88049      2.640397E+13
        59.90823      2.004106E+13
        59.93596      1.097436E+13
        59.96370      6.599034E+12
        60.00530      5.121607E+12
        60.03304      5.365893E+12
        60.07464      5.897585E+12
        60.10237      6.157679E+12
        60.14397      5.940431E+12
        60.18558      5.626127E+12
        60.24105      5.272693E+12
        60.28265      5.138869E+12
        60.32426      5.289737E+12
        60.37973      5.585931E+12
        60.43520      5.929761E+12
        60.49067      6.457461E+12
        60.54614      6.951018E+12
        60.60160      7.381714E+12
        60.65708      7.814983E+12
        60.71255      8.296658E+12
        60.76802      8.752966E+12
        60.83736      9.317149E+12
        60.89283      9.873931E+12
        60.96217      1.065079E+13
        61.01764      1.123186E+13
        61.08698      1.182490E+13
        61.15631      1.232532E+13
        61.21178      1.270825E+13
        61.28112      1.315274E+13
        61.35046      1.349773E+13
        61.41980      1.374234E+13
        61.48914      1.391467E+13
        61.55848      1.398518E+13
        61.62781      1.392344E+13
        61.69715      1.377140E+13
        61.76649      1.359445E+13
        61.83583      1.343174E+13
        61.90517      1.330119E+13
        61.97450      1.319206E+13
        62.04384      1.306431E+13
        62.11318      1.290476E+13
        62.18252      1.278397E+13
        62.25186      1.280202E+13
        62.32120      1.299356E+13
        62.39053      1.332977E+13
        62.45987      1.376411E+13
        62.52921      1.425222E+13
        62.59855      1.563332E+13
        62.65402      1.610510E+13
        62.72335      1.677722E+13
        62.79270      1.749753E+13
        62.84816      1.803212E+13
        62.91750      1.853390E+13
        62.97297      1.872876E+13
        63.04231      1.872937E+13
        63.09778      1.863105E+13
        63.15326      1.843298E+13
        63.20872      1.806108E+13
        63.26419      1.763338E+13
        63.31967      1.711531E+13
        63.37514      1.663119E+13
        63.43061      1.662013E+13
        63.48608      1.675826E+13
        63.52768      1.735395E+13
        63.56929      1.839473E+13
        63.62475      2.051361E+13
        63.66636      2.280919E+13
        63.70796      2.461739E+13
        63.73569      2.590882E+13
        63.77730      2.551488E+13
        63.80503      2.545530E+13
        63.84663      2.325144E+13
        63.87437      1.910186E+13
        63.90211      1.357900E+13
        63.92984      9.258386E+12
        63.95758      8.806020E+12
        63.99918      9.850177E+12
        64.02692      9.689451E+12
        64.06852      8.310317E+12
        64.09625      7.551346E+12
        64.13786      7.619054E+12
        64.17946      8.223342E+12
        64.23493      9.060323E+12
        64.27654      9.855716E+12
        64.31813      1.008890E+13
        64.37360      1.024929E+13
        64.42908      1.032386E+13
        64.48455      1.035449E+13
        64.54002      1.050820E+13
        64.59549      1.047198E+13
        64.65096      1.023949E+13
        64.70643      1.011491E+13
        64.76190      1.013666E+13
        64.83124      1.008359E+13
        64.88671      9.836024E+12
        64.95605      9.416701E+12
        65.01152      9.135151E+12
        65.08086      8.906929E+12
        65.15019      8.753423E+12
        65.20567      8.612075E+12
        65.27500      8.393552E+12
        65.34434      8.200327E+12
        65.41367      8.105531E+12
        65.48302      8.133632E+12
        65.55236      8.275158E+12
        65.62170      8.500279E+12
        65.69103      8.777360E+12
        65.76038      9.094757E+12
        65.82971      9.465366E+12
        65.89905      9.901765E+12
        65.96838      1.039154E+13
        66.03772      1.090796E+13
        66.10706      1.142920E+13
        66.17640      1.193479E+13
        66.24574      1.309704E+13
        66.31507      1.349747E+13
        66.38442      1.383894E+13
        66.45376      1.412713E+13
        66.52309      1.434516E+13
        66.59243      1.448909E+13
        66.64790      1.456959E+13
        66.71724      1.463187E+13
        66.78658      1.465674E+13
        66.84205      1.470768E+13
        66.91138      1.487034E+13
        66.96686      1.506041E+13
        67.03619      1.543785E+13
        67.09167      1.595827E+13
        67.14713      1.667101E+13
        67.20261      1.756542E+13
        67.25808      1.863077E+13
        67.31355      1.988991E+13
        67.36902      2.114892E+13
        67.42449      2.204642E+13
        67.47997      2.237805E+13
        67.52156      2.264713E+13
        67.56316      2.221181E+13
        67.61864      2.122090E+13
        67.66023      2.080813E+13
        67.70184      1.930862E+13
        67.72958      1.877550E+13
        67.77118      1.645069E+13
        67.79892      1.529201E+13
        67.84052      1.724681E+13
        67.86826      1.850277E+13
        67.89599      1.509845E+13
        67.92372      9.939100E+12
        67.95146      8.695018E+12
        67.99306      8.791620E+12
        68.02080      8.842758E+12
        68.06240      8.871294E+12
        68.09013      8.689788E+12
        68.13174      7.545408E+12
        68.17334      6.543080E+12
        68.22881      5.457680E+12
        68.27042      4.997793E+12
        68.31202      4.848595E+12
        68.36749      5.050274E+12
        68.42296      5.221282E+12
        68.47843      5.200282E+12
        68.53390      5.179029E+12
        68.58937      5.196389E+12
        68.64484      5.218472E+12
        68.70032      5.236419E+12
        68.75578      5.306598E+12
        68.82513      5.514200E+12
        68.88059      5.754654E+12
        68.94993      6.125763E+12
        69.00540      6.453891E+12
        69.07474      6.881541E+12
        69.14407      7.345489E+12
        69.19955      7.744013E+12
        69.26888      8.239670E+12
        69.33822      8.705384E+12
        69.40756      9.147980E+12
        69.47691      9.572309E+12
        69.54624      9.958986E+12
        69.61558      1.028560E+13
        69.68491      1.055037E+13
        69.75426      1.076465E+13
        69.82359      1.093284E+13
        69.89293      1.105891E+13
        69.96227      1.141357E+13
        70.03160      1.150567E+13
        70.10094      1.159890E+13
        70.17028      1.168127E+13
        70.23962      1.175374E+13
        70.30896      1.183390E+13
        70.37830      1.193747E+13
        70.44764      1.207950E+13
        70.51698      1.230030E+13
        70.58631      1.264000E+13
        70.64178      1.298441E+13
        70.71112      1.345428E+13
        70.78046      1.391507E+13
        70.83593      1.425359E+13
        70.90527      1.464053E+13
        70.96074      1.492602E+13
        71.03008      1.522318E+13
        71.08555      1.534453E+13
        71.14101      1.531605E+13
        71.19649      1.507825E+13
        71.25196      1.451939E+13
        71.30743      1.380569E+13
        71.36290      1.331574E+13
        71.41837      1.294202E+13
        71.47385      1.277377E+13
        71.51544      1.291722E+13
        71.55704      1.314921E+13
        71.61252      1.394015E+13
        71.65411      1.500873E+13
        71.69572      1.652421E+13
        71.72346      1.740266E+13
        71.76506      1.773811E+13
        71.79280      1.711603E+13
        71.83440      1.340177E+13
        71.86214      1.042239E+13
        71.88987      7.909465E+12
        71.91761      6.881552E+12
        71.94534      6.044708E+12
        71.98695      4.783080E+12
        72.01468      4.431251E+12
        72.05628      4.510096E+12
        72.08401      4.827546E+12
        72.12563      4.953736E+12
        72.16722      4.988558E+12
        72.22269      5.276519E+12
        72.26430      5.423315E+12
        72.30590      5.518495E+12
        72.36137      5.820185E+12
        72.41684      6.258705E+12
        72.47231      6.764960E+12
        72.52778      7.285150E+12
        72.58325      7.634741E+12
        72.63873      7.828862E+12
        72.69420      7.995057E+12
        72.74966      8.184471E+12
        72.81901      8.438286E+12
        72.87447      8.584214E+12
        72.94382      8.651734E+12
        72.99928      8.659856E+12
        73.06862      8.659647E+12
        73.13796      8.629491E+12
        73.19343      8.571447E+12
        73.26276      8.479205E+12
        73.33211      8.394801E+12
        73.40144      8.327138E+12
        73.47079      8.270578E+12
        73.54012      8.217356E+12
        73.60946      8.482085E+12
        73.67879      8.476584E+12
        73.74814      8.505882E+12
        73.81747      8.584383E+12
        73.88681      8.718394E+12
        73.95615      8.897728E+12
        74.02548      9.100040E+12
        74.09483      9.306011E+12
        74.16416      9.511458E+12
        74.23351      9.724704E+12
        74.30284      9.949221E+12
        74.37218      1.017373E+13
        74.44152      1.038132E+13
        74.51086      1.055394E+13
        74.58019      1.066905E+13
        74.63567      1.071223E+13
        74.70500      1.072382E+13
        74.77434      1.071907E+13
        74.82981      1.070647E+13
        74.89915      1.068256E+13
        74.95462      1.068802E+13
        75.02396      1.075020E+13
        75.07943      1.084532E+13
        75.13490      1.104963E+13
        75.19037      1.145645E+13
        75.24584      1.206309E+13
        75.30131      1.281041E+13
        75.35678      1.372908E+13
        75.41225      1.472188E+13
        75.46773      1.571208E+13
        75.50932      1.615536E+13
        75.55093      1.631981E+13
        75.60640      1.653851E+13
        75.64800      1.537163E+13
        75.68961      1.442409E+13
        75.71735      1.419264E+13
        75.75894      1.299716E+13
        75.78668      1.337462E+13
        75.82828      1.544828E+13
        75.85602      1.513906E+13
        75.88375      1.074145E+13
        75.91149      7.415134E+12
        75.93922      7.084433E+12
        75.98083      6.652229E+12
        76.00856      6.425551E+12
        76.05016      7.212845E+12
        76.07790      8.024636E+12
        76.11951      8.061572E+12
        76.16110      7.736990E+12
        76.21658      7.115278E+12
        76.25818      6.886997E+12
        76.29978      6.773461E+12
        76.35526      6.610262E+12
        76.41072      6.394239E+12
        76.46619      6.115501E+12
        76.52166      5.890550E+12
        76.57713      5.732366E+12
        76.63261      5.628208E+12
        76.68808      5.547536E+12
        76.74355      5.445558E+12
        76.81289      5.291332E+12
        76.86835      5.198984E+12
        76.93770      5.160253E+12
        76.99316      5.182785E+12
        77.06251      5.261052E+12
        77.13184      5.379903E+12
        77.18731      5.493214E+12
        77.25665      5.647803E+12
        77.32599      6.378295E+12
        77.39532      6.571020E+12
        77.46467      6.791275E+12
        77.53400      7.035575E+12
        77.60334      7.287362E+12
        77.67268      7.529372E+12
        77.74202      7.753273E+12
        77.81136      7.955736E+12
        77.88069      8.132572E+12
        77.95003      8.282208E+12
        78.01936      8.412291E+12
        78.08871      8.536399E+12
        78.15805      8.663468E+12
        78.22739      8.793710E+12
        78.29672      8.927463E+12
        78.36607      9.074704E+12
        78.43540      9.247313E+12
        78.50474      9.445029E+12
        78.57407      9.665550E+12
        78.62955      9.869135E+12
        78.69888      1.017521E+13
        78.76822      1.053285E+13
        78.82369      1.083993E+13
        78.89303      1.124269E+13
        78.94850      1.157550E+13
        79.01784      1.197732E+13
        79.07331      1.226781E+13
        79.12878      1.248607E+13
        79.18425      1.256633E+13
        79.23972      1.250990E+13
        79.29519      1.242327E+13
        79.35066      1.228363E+13
        79.40614      1.205296E+13
        79.46161      1.179364E+13
        79.50320      1.151692E+13
        79.54481      1.120259E+13
        79.60028      1.079576E+13
        79.64188      1.097297E+13
        79.68349      1.187110E+13
        79.71123      1.222668E+13
        79.75282      1.283288E+13
        79.78056      1.268936E+13
        79.82216      1.112280E+13
        79.84990      9.622232E+12
        79.87763      7.263818E+12
        79.90537      6.200920E+12
        79.93311      6.055762E+12
        79.97471      4.977046E+12
        80.00244      4.232248E+12
        80.04404      3.541011E+12
        80.07178      3.370761E+12
        80.11339      3.128679E+12
        80.15499      3.015346E+12
        80.21046      3.009632E+12
        80.25206      3.032029E+12
        80.29366      3.094389E+12
        80.34914      3.302685E+12
        80.40460      3.486337E+12
        80.46008      3.667133E+12
        80.51554      3.911651E+12
        80.57101      4.165322E+12
        80.62649      4.392750E+12
        80.68196      4.609293E+12
        80.73743      4.840692E+12
        80.80677      5.150127E+12
        80.86224      5.381903E+12
        80.93158      5.614922E+12
        80.98705      6.184197E+12
        81.05639      6.340436E+12
        81.12572      6.500897E+12
        81.18120      6.625997E+12
        81.25053      6.761550E+12
        81.31987      6.861752E+12
        81.38921      6.925377E+12
        81.45855      6.961428E+12
        81.52789      6.985664E+12
        81.59722      7.017196E+12
        81.66656      7.071538E+12
        81.73590      7.153291E+12
        81.80524      7.255486E+12
        81.87457      7.365377E+12
        81.94391      7.471819E+12
        82.01324      7.570281E+12
        82.08260      7.663634E+12
        82.15193      7.760046E+12
        82.22127      7.870269E+12
        82.29060      8.002745E+12
        82.35995      8.155637E+12
        82.42928      8.312239E+12
        82.49862      8.446417E+12
        82.56796      8.534862E+12
        82.62343      8.565359E+12
        82.69276      8.556669E+12
        82.76210      8.510498E+12
        82.81757      8.462615E+12
        82.88691      8.397401E+12
        82.94238      8.321157E+12
        83.01172      8.177683E+12
        83.06719      8.070172E+12
        83.12267      8.022812E+12
        83.17814      8.032929E+12
        83.23360      8.108259E+12
        83.28907      8.319223E+12
        83.34454      8.676645E+12
        83.40002      9.175326E+12
        83.45549      9.663695E+12
        83.49709      9.940457E+12
        83.53869      1.020119E+13
        83.59416      1.039571E+13
        83.63577      1.000962E+13
        83.67737      9.764652E+12
        83.70511      9.417866E+12
        83.74670      9.101731E+12
        83.77444      9.298455E+12
        83.81604      9.344248E+12
        83.84378      9.532788E+12
        83.87151      8.130558E+12
        83.89925      5.573384E+12
        83.92699      4.280760E+12
        83.96859      4.244780E+12
        83.99632      4.286037E+12
        84.03793      4.656496E+12
        84.06566      4.976200E+12
        84.10727      5.276748E+12
        84.14887      5.195140E+12
        84.20434      5.098851E+12
        84.24594      5.078938E+12
        84.28754      5.112979E+12
        84.34302      5.191132E+12
        84.39849      5.392131E+12
        84.45396      5.553348E+12
        84.50942      5.570588E+12
        84.56490      5.519784E+12
        84.62037      5.485004E+12
        84.67584      5.606793E+12
        84.73132      5.567743E+12
        84.80065      5.478045E+12
        84.85612      5.398531E+12
        84.92546      5.325171E+12
        84.98093      5.292684E+12
        85.05027      5.273974E+12
        85.11961      5.265887E+12
        85.17508      5.264089E+12
        85.24442      5.274077E+12
        85.31375      5.305594E+12
        85.38309      5.361101E+12
        85.45243      5.438845E+12
        85.52177      5.534057E+12
        85.59110      5.636777E+12
        85.66044      5.734504E+12
        85.72978      5.819189E+12
        85.79912      5.891502E+12
        85.86845      5.958385E+12
        85.93779      6.026518E+12
        86.00713      6.097932E+12
        86.07648      6.171005E+12
        86.14581      6.244149E+12
        86.21515      6.316726E+12
        86.28448      6.386400E+12
        86.35383      6.450094E+12
        86.42316      6.510793E+12
        86.49250      6.582013E+12
        86.56184      6.680580E+12
        86.61731      6.784520E+12
        86.68665      6.943487E+12
        86.75598      7.137013E+12
        86.81145      7.326609E+12
        86.88079      7.610738E+12
        86.93626      7.870002E+12
        87.00560      8.240806E+12
        87.06107      8.568104E+12
        87.11655      8.887745E+12
        87.17202      9.175214E+12
        87.22749      9.419727E+12
        87.28295      9.571257E+12
        87.33842      9.618576E+12
        87.39390      9.632794E+12
        87.44937      9.488234E+12
        87.49097      9.232159E+12
        87.53257      9.106636E+12
        87.58804      9.189350E+12
        87.62965      9.249492E+12
        87.67125      9.249530E+12
        87.69899      9.479088E+12
        87.74059      1.009700E+13
        87.76833      1.021832E+13
        87.80993      9.605004E+12
        87.83766      8.233895E+12
        87.86539      6.619733E+12
        87.89314      6.352622E+12
        87.92087      6.450901E+12
        87.96247      6.088654E+12
        87.99020      5.553582E+12
        88.03181      4.822889E+12
        88.05954      4.435901E+12
        88.10115      3.840325E+12
        88.14275      3.468755E+12
        88.19823      3.163011E+12
        88.23982      3.090605E+12
        88.28143      3.095384E+12
        88.33690      3.415660E+12
        88.39237      3.491507E+12
        88.44784      3.503325E+12
        88.50330      3.505449E+12
        88.55878      3.533911E+12
        88.61425      3.583398E+12
        88.66972      3.648867E+12
        88.72520      3.728286E+12
        88.79453      3.848859E+12
        88.85001      3.959010E+12
        88.91934      4.099841E+12
        88.97482      4.206003E+12
        89.04415      4.326371E+12
        89.11349      4.439413E+12
        89.16896      4.530374E+12
        89.23830      4.644669E+12
        89.30763      4.752703E+12
        89.37697      4.850670E+12
        89.44631      4.942121E+12
        89.51565      5.031140E+12
        89.58498      5.118909E+12
        89.65432      5.205819E+12
        89.72366      5.293325E+12
        89.79300      5.383689E+12
        89.86234      5.478611E+12
        89.93167      5.578565E+12
        90.00101      5.683864E+12
        90.07036      5.796680E+12
        90.13969      5.921371E+12
        90.20903      6.061385E+12
        90.27837      6.215448E+12
        90.34771      6.377700E+12
        90.41705      6.540008E+12
        90.48638      6.693103E+12
        90.55572      6.826952E+12
        90.61119      6.914821E+12
        90.68053      7.000126E+12
        90.74986      7.066488E+12
        90.80534      7.111288E+12
        90.87467      7.151743E+12
        90.93015      7.162596E+12
        90.99948      7.137044E+12
        91.05495      7.063917E+12
        91.11043      6.918933E+12
        91.16590      6.736545E+12
        91.22137      6.615044E+12
        91.27683      6.604632E+12
        91.33231      6.709537E+12
        91.38778      6.963105E+12
        91.44325      7.297418E+12
        91.48486      7.498626E+12
        91.52645      7.608616E+12
        91.58192      7.559167E+12
        91.62353      7.449596E+12
        91.66513      7.137275E+12
        91.69287      6.517545E+12
        91.73447      6.043201E+12
        91.76221      6.068011E+12
        91.80381      6.189026E+12
        91.83154      5.898409E+12
        91.85928      4.451447E+12
        91.88702      2.934939E+12
        91.91475      2.391891E+12
        91.95635      2.464798E+12
        91.98409      2.719176E+12
        92.02569      2.899097E+12
        92.05342      2.729284E+12
        92.09503      2.756186E+12
        92.13663      2.976342E+12
        92.19211      3.160144E+12
        92.23370      3.278163E+12
        92.27531      3.375500E+12
        92.33078      3.471506E+12
        92.38625      3.611104E+12
        92.44172      3.809016E+12
        92.49718      3.990177E+12
        92.55266      4.086143E+12
        92.60813      4.112573E+12
        92.66360      4.129860E+12
        92.71908      4.169059E+12
        92.78841      4.238173E+12
        92.84389      4.287370E+12
        92.91322      4.321862E+12
        92.96870      4.332255E+12
        93.03803      4.340770E+12
        93.10737      4.354610E+12
        93.16284      4.370544E+12
        93.23218      4.397561E+12
        93.30151      4.436258E+12
        93.37085      4.488023E+12
        93.44019      4.548464E+12
        93.50953      4.610675E+12
        93.57887      4.669751E+12
        93.64820      4.724138E+12
        93.71754      4.773856E+12
        93.78688      4.818601E+12
        93.85622      4.857899E+12
        93.92556      4.892379E+12
        93.99490      4.923966E+12
        94.06424      4.954213E+12
        94.13358      4.982229E+12
        94.20291      5.004587E+12
        94.27225      5.017550E+12
        94.34159      5.019815E+12
        94.41093      5.013636E+12
        94.48026      5.003362E+12
        94.54960      4.993980E+12
        94.60507      4.991487E+12
        94.67441      5.002520E+12
        94.74374      5.035243E+12
        94.79922      5.074231E+12
        94.86855      5.133805E+12
        94.92403      5.195858E+12
        94.99336      5.305602E+12
        95.04884      5.425182E+12
        95.10431      5.573955E+12
        95.15978      5.746972E+12
        95.21526      5.928544E+12
        95.27071      6.092183E+12
        95.32619      6.219681E+12
        95.38166      6.270687E+12
        95.43713      6.255025E+12
        95.47874      6.312184E+12
        95.52033      6.448219E+12
        95.57581      6.554081E+12
        95.61741      6.846212E+12
        95.65901      7.247469E+12
        95.68675      7.472394E+12
        95.72836      7.623605E+12
        95.75609      7.523948E+12
        95.79769      7.151187E+12
        95.82542      6.341946E+12
        95.85316      5.311958E+12
        95.88090      4.864055E+12
        95.90863      4.643419E+12
        95.95023      4.047437E+12
        95.97797      3.957660E+12
        96.01957      3.866503E+12
        96.04731      3.844769E+12
        96.08891      3.900901E+12
        96.13052      3.817430E+12
        96.18599      3.542212E+12
        96.22758      3.400278E+12
        96.26919      3.353546E+12
        96.32466      3.369937E+12
        96.38013      3.403906E+12
        96.43561      3.407533E+12
        96.49107      3.375436E+12
        96.54654      3.328649E+12
        96.60201      3.287108E+12
        96.65749      3.261549E+12
        96.71296      3.258922E+12
        96.78230      3.283129E+12
        96.83777      3.312092E+12
        96.90710      3.349271E+12
        96.96258      3.377879E+12
        97.03191      3.412078E+12
        97.10125      3.443659E+12
        97.15672      3.468328E+12
        97.22606      3.502755E+12
        97.29539      3.542746E+12
        97.36473      3.584672E+12
        97.43407      3.623777E+12
        97.50341      3.658503E+12
        97.57275      3.690598E+12
        97.64208      3.723070E+12
        97.71143      3.758404E+12
        97.78076      3.798075E+12
        97.85011      3.843374E+12
        97.91944      3.896118E+12
        97.98878      3.958249E+12
        98.05812      4.030506E+12
        98.12746      4.111782E+12
        98.19679      4.200234E+12
        98.26613      4.295165E+12
        98.33547      4.397891E+12
        98.40481      4.510502E+12
        98.47414      4.633662E+12
        98.54348      4.765062E+12
        98.59895      4.873329E+12
        98.66829      5.010046E+12
        98.73763      5.145885E+12
        98.79310      5.250454E+12
        98.86243      5.370844E+12
        98.91791      5.455520E+12
        98.98724      5.540388E+12
        99.04272      5.587359E+12
        99.09819      5.619684E+12
        99.15366      5.640812E+12
        99.20914      5.638746E+12
        99.26460      5.634118E+12
        99.32007      5.715342E+12
        99.37554      6.024137E+12
        99.43102      6.336197E+12
        99.47262      6.565994E+12
        99.51421      6.779443E+12
        99.56969      6.874638E+12
        99.61129      6.749112E+12
        99.65290      6.219041E+12
        99.68063      5.682182E+12
        99.72224      4.918197E+12
        99.74997      4.321039E+12
        99.79157      3.768727E+12
        99.81931      3.557375E+12
        99.84705      3.199511E+12
        99.87478      2.928538E+12
        99.90251      2.648484E+12
        99.94411      2.338493E+12
        99.97186      2.278679E+12
        100.0135      2.235832E+12
        100.0412      2.234272E+12
        100.0828      2.217412E+12
        100.1244      2.241152E+12
        100.1799      2.400098E+12
        100.2215      2.485332E+12
        100.2631      2.498487E+12
        100.3185      2.488258E+12
        100.3740      2.495709E+12
        100.4295      2.524621E+12
        100.4849      2.576390E+12
        100.5404      2.639812E+12
        100.5959      2.701510E+12
        100.6514      2.753420E+12
        100.7068      2.794011E+12
        100.7762      2.839635E+12
        100.8316      2.881104E+12
        100.9010      2.941161E+12
        100.9565      2.989996E+12
        101.0258      3.043651E+12
        101.0951      3.088785E+12
        101.1506      3.122850E+12
        101.2199      3.167663E+12
        101.2893      3.217844E+12
        101.3586      3.275070E+12
        101.4280      3.339982E+12
        101.4973      3.411765E+12
        101.5666      3.487986E+12
        101.6360      3.564979E+12
        101.7053      3.639068E+12
        101.7747      3.707778E+12
        101.8440      3.770468E+12
