 flux tru 1.5x0.5 mm ap., at 28m, 
 ________________________________ 
                                  
          energy              flux
        42.25029      8.382249E+12
        42.30554      8.836883E+12
        42.36078      9.098220E+12
        42.40498      9.146413E+12
        42.46022      9.123076E+12
        42.51546      9.064531E+12
        42.57071      8.948464E+12
        42.62595      8.760024E+12
        42.68119      8.477498E+12
        42.73643      8.106222E+12
        42.79168      7.713940E+12
        42.84692      7.358612E+12
        42.90217      7.065203E+12
        42.95741      6.846806E+12
        43.01265      6.696773E+12
        43.06790      6.749284E+12
        43.12314      6.842465E+12
        43.17839      7.145554E+12
        43.23363      7.651100E+12
        43.28887      8.327223E+12
        43.34412      9.155922E+12
        43.39936      1.013820E+13
        43.45460      1.127418E+13
        43.50985      1.252305E+13
        43.55404      1.353590E+13
        43.60928      1.474759E+13
        43.66453      1.584397E+13
        43.70872      1.657954E+13
        43.76397      1.728144E+13
        43.80816      1.761262E+13
        43.86341      1.766198E+13
        43.90760      1.747920E+13
        43.95179      1.704433E+13
        43.99599      1.649919E+13
        44.04018      1.597162E+13
        44.08438      1.552723E+13
        44.12857      1.558217E+13
        44.17277      1.630275E+13
        44.21696      1.813532E+13
        44.25011      2.031478E+13
        44.28326      2.316052E+13
        44.32745      2.776471E+13
        44.36060      3.146660E+13
        44.39375      3.467918E+13
        44.41584      3.626849E+13
        44.44899      3.690517E+13
        44.47108      3.577723E+13
        44.50423      2.943703E+13
        44.52633      2.259057E+13
        44.54843      1.355476E+13
        44.57053      7.464329E+12
        44.59262      6.256399E+12
        44.62577      5.155651E+12
        44.64787      5.497027E+12
        44.68101      6.831246E+12
        44.70311      7.385620E+12
        44.73626      8.005999E+12
        44.76940      7.892621E+12
        44.81359      6.756022E+12
        44.84674      6.181089E+12
        44.87989      5.973570E+12
        44.92408      6.372020E+12
        44.96828      6.862298E+12
        45.01247      6.703838E+12
        45.05667      6.419076E+12
        45.10086      6.202809E+12
        45.14506      5.948975E+12
        45.18925      5.574938E+12
        45.23345      5.186714E+12
        45.28869      4.829309E+12
        45.33289      4.609002E+12
        45.38813      4.309733E+12
        45.43232      4.051236E+12
        45.48757      3.780923E+12
        45.54281      3.607676E+12
        45.58701      3.536819E+12
        45.64225      3.529951E+12
        45.69749      3.626332E+12
        45.75274      3.842051E+12
        45.80798      4.179900E+12
        45.86322      4.628605E+12
        45.91846      5.166347E+12
        45.97371      5.776638E+12
        46.02895      6.455692E+12
        46.08420      7.187812E+12
        46.13944      7.936975E+12
        46.19468      9.338579E+12
        46.24993      1.008274E+13
        46.30517      1.076246E+13
        46.36042      1.136128E+13
        46.41566      1.187980E+13
        46.47091      1.228964E+13
        46.52615      1.255233E+13
        46.58139      1.268708E+13
        46.63663      1.272196E+13
        46.69188      1.266559E+13
        46.73607      1.260114E+13
        46.79131      1.254361E+13
        46.84656      1.251780E+13
        46.89075      1.261329E+13
        46.94600      1.300438E+13
        46.99019      1.356771E+13
        47.04544      1.467790E+13
        47.08963      1.585400E+13
        47.13383      1.726953E+13
        47.17802      1.896072E+13
        47.22221      2.080317E+13
        47.26641      2.258927E+13
        47.31060      2.405009E+13
        47.35480      2.525086E+13
        47.39899      2.606436E+13
        47.43214      2.659449E+13
        47.46529      2.652445E+13
        47.50948      2.456158E+13
        47.54263      2.212403E+13
        47.57578      1.839328E+13
        47.59787      1.720572E+13
        47.63102      1.696245E+13
        47.65312      1.896629E+13
        47.68626      2.462805E+13
        47.70836      2.690672E+13
        47.73046      2.121196E+13
        47.75256      1.212397E+13
        47.77465      7.777635E+12
        47.80780      4.464853E+12
        47.82990      3.107505E+12
        47.86304      2.360048E+12
        47.88514      2.146582E+12
        47.91829      2.021954E+12
        47.95143      2.021462E+12
        47.99562      2.085422E+12
        48.02877      1.995158E+12
        48.06192      1.919450E+12
        48.10611      1.832074E+12
        48.15031      1.791962E+12
        48.19450      1.840721E+12
        48.23870      1.965971E+12
        48.28289      2.159798E+12
        48.32709      2.415885E+12
        48.37128      2.725403E+12
        48.41548      3.060937E+12
        48.47072      3.526848E+12
        48.51492      3.958786E+12
        48.57016      4.554336E+12
        48.61435      5.030657E+12
        48.66960      5.604668E+12
        48.72484      6.180113E+12
        48.76904      6.630759E+12
        48.82428      7.136945E+12
        48.87952      7.573949E+12
        48.93477      7.963266E+12
        48.99001      8.281917E+12
        49.04525      8.494916E+12
        49.10050      8.610751E+12
        49.15574      8.656336E+12
        49.21098      8.647041E+12
        49.26623      9.204620E+12
        49.32147      9.120754E+12
        49.37671      8.989845E+12
        49.43196      8.825185E+12
        49.48720      8.691214E+12
        49.54245      8.657337E+12
        49.59769      8.746458E+12
        49.65294      8.943311E+12
        49.70818      9.229915E+12
        49.76342      9.602226E+12
        49.81866      1.009637E+13
        49.87391      1.077027E+13
        49.91810      1.143804E+13
        49.97334      1.236917E+13
        50.02859      1.329547E+13
        50.07278      1.396052E+13
        50.12803      1.468400E+13
        50.17222      1.519264E+13
        50.22747      1.563833E+13
        50.27166      1.574821E+13
        50.31586      1.559784E+13
        50.36005      1.515205E+13
        50.40425      1.458450E+13
        50.44844      1.399331E+13
        50.49263      1.339734E+13
        50.53683      1.318369E+13
        50.58102      1.340653E+13
        50.61417      1.418307E+13
        50.64732      1.555785E+13
        50.69151      1.848699E+13
        50.72466      2.124307E+13
        50.75780      2.436330E+13
        50.77990      2.600354E+13
        50.81305      2.743707E+13
        50.83515      2.623898E+13
        50.86829      2.139291E+13
        50.89039      1.563857E+13
        50.91249      9.555612E+12
        50.93459      5.349938E+12
        50.95668      3.601001E+12
        50.98983      3.687238E+12
        51.01192      4.325936E+12
        51.04507      4.408001E+12
        51.06717      4.076149E+12
        51.10032      3.864906E+12
        51.13346      3.910783E+12
        51.17766      4.345135E+12
        51.21080      4.959003E+12
        51.24395      5.394875E+12
        51.28814      5.715106E+12
        51.33234      5.990684E+12
        51.37653      6.227790E+12
        51.42073      6.480473E+12
        51.46492      6.615155E+12
        51.50912      6.625780E+12
        51.55331      6.685437E+12
        51.59751      6.823028E+12
        51.65275      6.900556E+12
        51.69695      6.784574E+12
        51.75219      6.534727E+12
        51.79639      6.368468E+12
        51.85163      6.219832E+12
        51.90687      6.050064E+12
        51.95107      5.863515E+12
        52.00631      5.596793E+12
        52.06155      5.360293E+12
        52.11679      5.209496E+12
        52.17204      5.156946E+12
        52.22728      5.182270E+12
        52.28253      5.262618E+12
        52.33777      5.551825E+12
        52.39302      5.763158E+12
        52.44826      6.061930E+12
        52.50350      6.444139E+12
        52.55875      6.895731E+12
        52.61399      7.392921E+12
        52.66924      7.906134E+12
        52.72448      8.414376E+12
        52.77972      8.910354E+12
        52.83496      9.381011E+12
        52.89021      9.799987E+12
        52.94545      1.014909E+13
        53.00069      1.042071E+13
        53.05593      1.059887E+13
        53.10013      1.067549E+13
        53.15538      1.073027E+13
        53.21062      1.076866E+13
        53.25481      1.079258E+13
        53.31005      1.089434E+13
        53.35425      1.109306E+13
        53.40949      1.152352E+13
        53.45369      1.211637E+13
        53.49789      1.298376E+13
        53.54208      1.409977E+13
        53.58628      1.550521E+13
        53.63047      1.713214E+13
        53.67467      1.889421E+13
        53.71886      2.060263E+13
        53.76306      2.200707E+13
        53.79620      2.262217E+13
        53.82935      2.244364E+13
        53.87354      2.163551E+13
        53.90668      2.009115E+13
        53.93984      1.901937E+13
        53.96193      1.775279E+13
        53.99508      1.816276E+13
        54.01718      1.964801E+13
        54.05032      2.343612E+13
        54.07242      2.311953E+13
        54.09452      1.684051E+13
        54.11662      9.065831E+12
        54.13871      5.650293E+12
        54.17186      4.949778E+12
        54.19395      5.007756E+12
        54.22710      5.634882E+12
        54.24920      6.202075E+12
        54.28235      6.539333E+12
        54.31549      6.000388E+12
        54.35969      4.846724E+12
        54.39283      4.170741E+12
        54.42598      3.749902E+12
        54.47017      3.577616E+12
        54.51437      3.571607E+12
        54.55857      3.467530E+12
        54.60276      3.301171E+12
        54.64695      3.150508E+12
        54.69115      3.022462E+12
        54.73534      2.920436E+12
        54.77954      2.851331E+12
        54.83478      2.835441E+12
        54.87898      2.888207E+12
        54.93422      3.030794E+12
        54.97842      3.204626E+12
        55.03366      3.495985E+12
        55.08890      3.849816E+12
        55.13310      4.156521E+12
        55.18834      4.553285E+12
        55.24358      4.964156E+12
        55.29882      5.382582E+12
        55.35407      5.785889E+12
        55.40932      6.638108E+12
        55.46456      7.016929E+12
        55.51980      7.360092E+12
        55.57505      7.652123E+12
        55.63029      7.889634E+12
        55.68553      8.081796E+12
        55.74078      8.235148E+12
        55.79602      8.352283E+12
        55.85126      8.445294E+12
        55.90651      8.538925E+12
        55.96175      8.654693E+12
        56.01699      8.804081E+12
        56.07224      9.003110E+12
        56.12748      9.272077E+12
        56.18272      9.618717E+12
        56.23797      1.004237E+13
        56.28216      1.044411E+13
        56.33741      1.104694E+13
        56.39265      1.177822E+13
        56.43684      1.244539E+13
        56.49208      1.331307E+13
        56.53628      1.395969E+13
        56.59153      1.462143E+13
        56.63572      1.498415E+13
        56.67992      1.518915E+13
        56.72411      1.524765E+13
        56.76831      1.507737E+13
        56.81250      1.459913E+13
        56.85670      1.383498E+13
        56.90089      1.294584E+13
        56.94509      1.268013E+13
        56.97823      1.294390E+13
        57.01138      1.360184E+13
        57.05557      1.527203E+13
        57.08872      1.705653E+13
        57.12187      1.881993E+13
        57.14397      1.999969E+13
        57.17711      2.123077E+13
        57.19921      2.065312E+13
        57.23235      1.676447E+13
        57.25445      1.190829E+13
        57.27655      7.009986E+12
        57.29865      3.972433E+12
        57.32074      2.711997E+12
        57.35389      1.999895E+12
        57.37599      1.760465E+12
        57.40913      1.825793E+12
        57.43123      1.815460E+12
        57.46438      1.815259E+12
        57.49752      1.965880E+12
        57.54172      2.109654E+12
        57.57486      2.236985E+12
        57.60801      2.411077E+12
        57.65220      2.653892E+12
        57.69640      2.969652E+12
        57.74060      3.339016E+12
        57.78479      3.687461E+12
        57.82898      3.976210E+12
        57.87318      4.249865E+12
        57.91737      4.567575E+12
        57.96157      4.907689E+12
        58.01682      5.259214E+12
        58.06101      5.448166E+12
        58.11625      5.628657E+12
        58.16045      5.755949E+12
        58.21569      5.878961E+12
        58.27093      5.946642E+12
        58.31513      5.970235E+12
        58.37037      5.974082E+12
        58.42561      5.947209E+12
        58.48085      6.550278E+12
        58.53610      6.462784E+12
        58.59135      6.394819E+12
        58.64659      6.370685E+12
        58.70183      6.398074E+12
        58.75708      6.473840E+12
        58.81232      6.587917E+12
        58.86756      6.729807E+12
        58.92281      6.896901E+12
        58.97805      7.098090E+12
        59.03329      7.346272E+12
        59.08854      7.643385E+12
        59.14378      7.973953E+12
        59.19902      8.309998E+12
        59.25427      8.621143E+12
        59.30951      8.888980E+12
        59.36475      9.114732E+12
        59.42000      9.303084E+12
        59.46420      9.418540E+12
        59.51944      9.498108E+12
        59.57468      9.498698E+12
        59.61887      9.448729E+12
        59.67412      9.340885E+12
        59.71831      9.264926E+12
        59.77356      9.267016E+12
        59.81775      9.364209E+12
        59.86195      9.595543E+12
        59.90614      1.004286E+13
        59.95034      1.071368E+13
        59.99453      1.163693E+13
        60.03873      1.282221E+13
        60.08292      1.414544E+13
        60.12712      1.543766E+13
        60.16026      1.616432E+13
        60.19341      1.675697E+13
        60.23760      1.673882E+13
        60.27075      1.629635E+13
        60.30390      1.550614E+13
        60.32600      1.478739E+13
        60.35914      1.456556E+13
        60.38124      1.438570E+13
        60.41438      1.562733E+13
        60.43648      1.578250E+13
        60.45858      1.332219E+13
        60.48067      8.760989E+12
        60.50277      5.201184E+12
        60.53592      4.006796E+12
        60.55802      4.377561E+12
        60.59116      5.272578E+12
        60.61326      5.773377E+12
        60.64641      5.912826E+12
        60.67955      5.593297E+12
        60.72375      5.334409E+12
        60.75689      5.224805E+12
        60.79004      5.150597E+12
        60.83423      5.135347E+12
        60.87843      5.065747E+12
        60.92263      4.881485E+12
        60.96682      4.739794E+12
        61.01101      4.676278E+12
        61.05521      4.614668E+12
        61.09940      4.464637E+12
        61.14360      4.251455E+12
        61.19884      4.023821E+12
        61.24304      3.915360E+12
        61.29828      3.859450E+12
        61.34248      3.853688E+12
        61.39772      3.865699E+12
        61.45296      3.893196E+12
        61.49716      3.939892E+12
        61.55240      4.261344E+12
        61.60764      4.426463E+12
        61.66289      4.642727E+12
        61.71814      4.884588E+12
        61.77338      5.130953E+12
        61.82862      5.373461E+12
        61.88386      5.608977E+12
        61.93911      5.833131E+12
        61.99435      6.042994E+12
        62.04959      6.239704E+12
        62.10484      6.423733E+12
        62.16008      6.591067E+12
        62.21533      6.738099E+12
        62.27057      6.869323E+12
        62.32581      6.997244E+12
        62.38105      7.133830E+12
        62.43630      7.285445E+12
        62.49154      7.460608E+12
        62.54679      7.678742E+12
        62.60203      7.960024E+12
        62.64622      8.237549E+12
        62.70147      8.662802E+12
        62.75671      9.195841E+12
        62.80090      9.701257E+12
        62.85615      1.041230E+13
        62.90034      1.101904E+13
        62.95559      1.178595E+13
        62.99978      1.238312E+13
        63.04398      1.293851E+13
        63.08817      1.339899E+13
        63.13237      1.371869E+13
        63.17656      1.383203E+13
        63.22076      1.367084E+13
        63.26495      1.347664E+13
        63.30915      1.333500E+13
        63.34229      1.319824E+13
        63.37544      1.321832E+13
        63.41963      1.351973E+13
        63.45278      1.404712E+13
        63.48593      1.489117E+13
        63.50803      1.589540E+13
        63.54117      1.721591E+13
        63.56327      1.758771E+13
        63.59641      1.565876E+13
        63.61851      1.241886E+13
        63.64061      8.735215E+12
        63.66271      6.635182E+12
        63.68481      6.155068E+12
        63.71795      5.133150E+12
        63.74005      4.062010E+12
        63.77319      2.740327E+12
        63.79529      2.258813E+12
        63.82844      1.927712E+12
        63.86158      1.822084E+12
        63.90578      1.845405E+12
        63.93892      1.948424E+12
        63.97207      2.040760E+12
        64.01627      2.150507E+12
        64.06046      2.246888E+12
        64.10466      2.327649E+12
        64.14885      2.433883E+12
        64.19305      2.558968E+12
        64.23724      2.713248E+12
        64.28143      2.906456E+12
        64.32563      3.124761E+12
        64.38087      3.395628E+12
        64.42507      3.597161E+12
        64.48032      3.846399E+12
        64.52451      4.050012E+12
        64.57975      4.292807E+12
        64.63499      4.842377E+12
        64.67919      4.993859E+12
        64.73443      5.157737E+12
        64.78967      5.302714E+12
        64.84492      5.428645E+12
        64.90016      5.538168E+12
        64.95541      5.637378E+12
        65.01065      5.729854E+12
        65.06589      5.818915E+12
        65.12114      5.913425E+12
        65.17638      6.028185E+12
        65.23162      6.177167E+12
        65.28687      6.365153E+12
        65.34211      6.585630E+12
        65.39735      6.826389E+12
        65.45260      7.076810E+12
        65.50784      7.331770E+12
        65.56308      7.592302E+12
        65.61833      7.864067E+12
        65.67358      8.152726E+12
        65.72881      8.457136E+12
        65.78406      8.761074E+12
        65.82825      8.981006E+12
        65.88350      9.188462E+12
        65.93874      9.286516E+12
        65.98293      9.290737E+12
        66.03818      9.250610E+12
        66.08237      9.205485E+12
        66.13762      9.125302E+12
        66.18182      9.055655E+12
        66.22601      8.997270E+12
        66.27020      8.958683E+12
        66.31440      9.032183E+12
        66.35859      9.329756E+12
        66.40279      9.860056E+12
        66.44698      1.062285E+13
        66.49118      1.149931E+13
        66.52432      1.213163E+13
        66.55746      1.262582E+13
        66.60166      1.277753E+13
        66.63481      1.261070E+13
        66.66796      1.159586E+13
        66.69006      1.096666E+13
        66.72320      9.841011E+12
        66.74530      9.473197E+12
        66.77844      1.076410E+13
        66.80054      1.125791E+13
        66.82264      9.387368E+12
        66.84473      5.855422E+12
        66.86684      3.496471E+12
        66.89998      2.812644E+12
        66.92208      3.016838E+12
        66.95522      3.057300E+12
        66.97732      3.187721E+12
        67.01047      3.426410E+12
        67.04362      3.356328E+12
        67.08781      3.328778E+12
        67.12096      3.424525E+12
        67.15410      3.575099E+12
        67.19830      3.840948E+12
        67.24249      4.089104E+12
        67.28669      4.175009E+12
        67.33088      4.204759E+12
        67.37508      4.255264E+12
        67.41927      4.317301E+12
        67.46346      4.344340E+12
        67.50766      4.316281E+12
        67.56290      4.246022E+12
        67.60710      4.194986E+12
        67.66235      4.142794E+12
        67.70654      4.699730E+12
        67.76178      4.664093E+12
        67.81702      4.643097E+12
        67.86122      4.644170E+12
        67.91647      4.672990E+12
        67.97170      4.733365E+12
        68.02695      4.820284E+12
        68.08219      4.926007E+12
        68.13744      5.044644E+12
        68.19268      5.173039E+12
        68.24792      5.308756E+12
        68.30317      5.447090E+12
        68.35841      5.580991E+12
        68.41366      5.704451E+12
        68.46889      5.815011E+12
        68.52414      5.912232E+12
        68.57938      5.995818E+12
        68.63463      6.066878E+12
        68.68987      6.129641E+12
        68.74512      6.190064E+12
        68.80036      6.252187E+12
        68.85561      6.316025E+12
        68.91084      6.381113E+12
        68.96609      6.456537E+12
        69.01028      6.538976E+12
        69.06553      6.688026E+12
        69.12077      6.899868E+12
        69.16496      7.123924E+12
        69.22021      7.487274E+12
        69.26440      7.847173E+12
        69.31965      8.375416E+12
        69.36385      8.850957E+12
        69.40804      9.348761E+12
        69.45223      9.842883E+12
        69.49643      1.029455E+13
        69.54062      1.063215E+13
        69.58482      1.084290E+13
        69.62901      1.094612E+13
        69.67321      1.089091E+13
        69.70635      1.090953E+13
        69.73950      1.104603E+13
        69.78369      1.135608E+13
        69.81684      1.192150E+13
        69.84999      1.260317E+13
        69.87209      1.323645E+13
        69.90523      1.439859E+13
        69.92733      1.504335E+13
        69.96047      1.415331E+13
        69.98257      1.195079E+13
        70.00467      8.226157E+12
        70.02677      5.362797E+12
        70.04887      4.535084E+12
        70.08201      5.087472E+12
        70.10411      4.750716E+12
        70.13725      3.987951E+12
        70.15935      3.571298E+12
        70.19250      3.058433E+12
        70.22565      2.931849E+12
        70.26984      3.077138E+12
        70.30299      3.261157E+12
        70.33613      3.291711E+12
        70.38033      3.121845E+12
        70.42452      2.962739E+12
        70.46872      2.854967E+12
        70.51291      2.786760E+12
        70.55711      2.755627E+12
        70.60130      2.759836E+12
        70.64550      2.789289E+12
        70.68969      2.834947E+12
        70.74493      2.920280E+12
        70.78913      3.246914E+12
        70.84438      3.375278E+12
        70.88857      3.498566E+12
        70.94381      3.667154E+12
        70.99905      3.829541E+12
        71.04325      3.942882E+12
        71.09850      4.063345E+12
        71.15373      4.167953E+12
        71.20898      4.261774E+12
        71.26423      4.346210E+12
        71.31947      4.424669E+12
        71.37471      4.503873E+12
        71.42995      4.589735E+12
        71.48520      4.685005E+12
        71.54044      4.790708E+12
        71.59569      4.908667E+12
        71.65092      5.042171E+12
        71.70617      5.194584E+12
        71.76142      5.367398E+12
        71.81666      5.560367E+12
        71.87190      5.774165E+12
        71.92715      6.011902E+12
        71.98239      6.277118E+12
        72.03764      6.569008E+12
        72.09288      6.880228E+12
        72.14812      7.199305E+12
        72.19231      7.451442E+12
        72.24756      7.751169E+12
        72.30280      8.023218E+12
        72.34699      8.217044E+12
        72.40224      8.429234E+12
        72.44643      8.574897E+12
        72.50168      8.723683E+12
        72.54588      8.795631E+12
        72.59007      8.795892E+12
        72.63426      8.748692E+12
        72.67846      8.745551E+12
        72.72265      8.860283E+12
        72.76685      9.154287E+12
        72.81104      9.652733E+12
        72.85524      1.021560E+13
        72.88838      1.058735E+13
        72.92153      1.079382E+13
        72.96573      1.077479E+13
        72.99887      1.038211E+13
        73.03202      9.612700E+12
        73.05412      9.289041E+12
        73.08727      8.231021E+12
        73.10936      8.013356E+12
        73.14250      8.580224E+12
        73.16460      8.740352E+12
        73.18670      7.276947E+12
        73.20880      4.812596E+12
        73.23090      3.096336E+12
        73.26404      2.186652E+12
        73.28614      2.265414E+12
        73.31928      2.350092E+12
        73.34138      2.211783E+12
        73.37453      2.159800E+12
        73.40768      2.204528E+12
        73.45187      2.145509E+12
        73.48502      2.145974E+12
        73.51816      2.234317E+12
        73.56236      2.428054E+12
        73.60655      2.650659E+12
        73.65075      2.825107E+12
        73.69494      2.934498E+12
        73.73914      3.035877E+12
        73.78333      3.154262E+12
        73.82753      3.280567E+12
        73.87173      3.634214E+12
        73.92696      3.739784E+12
        73.97116      3.783962E+12
        74.02641      3.820345E+12
        74.07060      3.848396E+12
        74.12584      3.888158E+12
        74.18108      3.938495E+12
        74.22528      3.990392E+12
        74.28053      4.070402E+12
        74.33576      4.163143E+12
        74.39101      4.264344E+12
        74.44626      4.373451E+12
        74.50150      4.492242E+12
        74.55674      4.621980E+12
        74.61198      4.761753E+12
        74.66723      4.908461E+12
        74.72247      5.057276E+12
        74.77772      5.202960E+12
        74.83295      5.341276E+12
        74.88820      5.469705E+12
        74.94345      5.586582E+12
        74.99869      5.690751E+12
        75.05393      5.782043E+12
        75.10918      5.861507E+12
        75.16442      5.930855E+12
        75.21967      5.991432E+12
        75.27491      6.043008E+12
        75.33015      6.082825E+12
        75.37434      6.105012E+12
        75.42959      6.126755E+12
        75.48483      6.158175E+12
        75.52903      6.200517E+12
        75.58427      6.279060E+12
        75.62846      6.369852E+12
        75.68371      6.541458E+12
        75.72791      6.737207E+12
        75.77210      6.987533E+12
        75.81630      7.285081E+12
        75.86049      7.604972E+12
        75.90469      7.909992E+12
        75.94888      8.144085E+12
        75.99307      8.240341E+12
        76.03727      8.245426E+12
        76.07041      8.239410E+12
        76.10356      8.208757E+12
        76.14776      8.398261E+12
        76.18090      8.731165E+12
        76.21405      9.401617E+12
        76.23615      1.003383E+13
        76.26929      1.086083E+13
        76.29139      1.112115E+13
        76.32453      9.971690E+12
        76.34663      7.827150E+12
        76.36873      5.402853E+12
        76.39083      4.211520E+12
        76.41293      3.609925E+12
        76.44607      3.354206E+12
        76.46817      3.527354E+12
        76.50131      4.012890E+12
        76.52341      3.961487E+12
        76.55656      3.664882E+12
        76.58971      3.430398E+12
        76.63390      3.254233E+12
        76.66705      3.175121E+12
        76.70019      3.126251E+12
        76.74438      3.085727E+12
        76.78858      3.007033E+12
        76.83278      2.928336E+12
        76.87697      2.884826E+12
        76.92117      2.877709E+12
        76.96536      3.408831E+12
        77.00956      3.402722E+12
        77.05376      3.377808E+12
        77.10899      3.360024E+12
        77.15319      3.376410E+12
        77.20844      3.437322E+12
        77.25263      3.510476E+12
        77.30788      3.615967E+12
        77.36311      3.717354E+12
        77.40731      3.785453E+12
        77.46255      3.851574E+12
        77.51780      3.902603E+12
        77.57304      3.947696E+12
        77.62829      3.992438E+12
        77.68353      4.037206E+12
        77.73877      4.080610E+12
        77.79401      4.122619E+12
        77.84926      4.164384E+12
        77.90450      4.206978E+12
        77.95975      4.251326E+12
        78.01499      4.299251E+12
        78.07023      4.354165E+12
        78.12548      4.420687E+12
        78.18072      4.503136E+12
        78.23596      4.604009E+12
        78.29121      4.722956E+12
        78.34645      4.858377E+12
        78.40170      5.010701E+12
        78.45694      5.183435E+12
        78.51218      5.379649E+12
        78.55637      5.553415E+12
        78.61162      5.789770E+12
        78.66686      6.045281E+12
        78.71106      6.261128E+12
        78.76630      6.539444E+12
        78.81049      6.762425E+12
        78.86574      7.028651E+12
        78.90993      7.221617E+12
        78.95413      7.394506E+12
        78.99833      7.543745E+12
        79.04253      7.654348E+12
        79.08672      7.753511E+12
        79.13091      7.940594E+12
        79.17510      8.234227E+12
        79.21930      8.626171E+12
        79.25245      8.975998E+12
        79.28559      9.301953E+12
        79.32979      9.381815E+12
        79.36293      8.953551E+12
        79.39608      8.543277E+12
        79.41817      8.243505E+12
        79.45132      7.265191E+12
        79.47342      7.168883E+12
        79.50656      7.111933E+12
        79.52866      7.305374E+12
        79.55076      6.706384E+12
        79.57286      5.307692E+12
        79.59496      4.319820E+12
        79.62810      3.429276E+12
        79.65020      3.188040E+12
        79.68334      2.759363E+12
        79.70544      2.488157E+12
        79.73859      2.185141E+12
        79.77174      1.977930E+12
        79.81593      1.849840E+12
        79.84908      1.813011E+12
        79.88222      1.828361E+12
        79.92641      1.933249E+12
        79.97061      2.072533E+12
        80.01481      2.495358E+12
        80.05900      2.600228E+12
        80.10320      2.678656E+12
        80.14739      2.740714E+12
        80.19159      2.805531E+12
        80.23579      2.881026E+12
        80.29102      2.973908E+12
        80.33522      3.029046E+12
        80.39046      3.070494E+12
        80.43466      3.092330E+12
        80.48991      3.118687E+12
        80.54514      3.149305E+12
        80.58934      3.177728E+12
        80.64458      3.220014E+12
        80.69983      3.273054E+12
        80.75507      3.339452E+12
        80.81032      3.420377E+12
        80.86556      3.516080E+12
        80.92080      3.626098E+12
        80.97604      3.749031E+12
        81.03129      3.882244E+12
        81.08653      4.022131E+12
        81.14178      4.164558E+12
        81.19702      4.305729E+12
        81.25226      4.443329E+12
        81.30751      4.577342E+12
        81.36275      4.709631E+12
        81.41799      4.842856E+12
        81.47324      4.978960E+12
        81.52848      5.118133E+12
        81.58372      5.258216E+12
        81.63897      5.394294E+12
        81.69421      5.519373E+12
        81.73840      5.606548E+12
        81.79365      5.694479E+12
        81.84889      5.756687E+12
        81.89309      5.790858E+12
        81.94833      5.828193E+12
        81.99252      5.867945E+12
        82.04777      5.936353E+12
        82.09196      6.003162E+12
        82.13616      6.085714E+12
        82.18036      6.195790E+12
        82.22456      6.339884E+12
        82.26875      6.497358E+12
        82.31294      6.613186E+12
        82.35713      6.656386E+12
        82.40133      6.668213E+12
        82.43448      6.601461E+12
        82.46762      6.475035E+12
        82.51182      6.468947E+12
        82.54496      6.626699E+12
        82.57811      7.079724E+12
        82.60021      7.513711E+12
        82.63335      8.463506E+12
        82.65545      8.926521E+12
        82.68860      8.305363E+12
        82.71069      6.465691E+12
        82.73279      4.169522E+12
        82.75489      2.816051E+12
        82.77699      2.205567E+12
        82.81013      2.032649E+12
        82.83223      2.039699E+12
        82.86537      2.089410E+12
        82.88747      2.283355E+12
        82.92062      2.563475E+12
        82.95377      2.657296E+12
        82.99796      2.585179E+12
        83.03111      2.538530E+12
        83.06425      2.524317E+12
        83.10844      2.720937E+12
        83.15264      2.772716E+12
        83.19684      2.809555E+12
        83.24103      2.803032E+12
        83.28522      2.779875E+12
        83.32942      2.771578E+12
        83.37362      2.780746E+12
        83.41782      2.799668E+12
        83.47306      2.834953E+12
        83.51725      2.876294E+12
        83.57249      2.946762E+12
        83.61669      3.015443E+12
        83.67194      3.109248E+12
        83.72717      3.203640E+12
        83.77137      3.276397E+12
        83.82661      3.363592E+12
        83.88186      3.447520E+12
        83.93710      3.528555E+12
        83.99235      3.606665E+12
        84.04759      3.680924E+12
        84.10283      3.749115E+12
        84.15807      3.808777E+12
        84.21333      3.858892E+12
        84.26856      3.900657E+12
        84.32381      3.936845E+12
        84.37905      3.970650E+12
        84.43429      4.005061E+12
        84.48954      4.042681E+12
        84.54478      4.085391E+12
        84.60002      4.134097E+12
        84.65527      4.188651E+12
        84.71052      4.247785E+12
        84.76575      4.308844E+12
        84.82100      4.368912E+12
        84.87624      4.428430E+12
        84.92044      4.480658E+12
        84.97568      4.562718E+12
        85.03092      4.674397E+12
        85.07512      4.787881E+12
        85.13036      4.957128E+12
        85.17455      5.109989E+12
        85.22980      5.313780E+12
        85.27399      5.477625E+12
        85.31819      5.632266E+12
        85.36239      5.767946E+12
        85.40659      5.883823E+12
        85.45078      6.002214E+12
        85.49497      6.135745E+12
        85.53917      6.301506E+12
        85.58336      6.604984E+12
        85.61651      6.944901E+12
        85.64965      7.337320E+12
        85.69385      7.823151E+12
        85.72699      8.017353E+12
        85.76014      8.062485E+12
        85.78224      7.720981E+12
        85.81538      6.493351E+12
        85.83748      5.991560E+12
        85.87063      5.572723E+12
        85.89272      5.428132E+12
        85.91483      4.810642E+12
        85.93692      3.841526E+12
        85.95901      3.000838E+12
        85.99216      2.612555E+12
        86.01426      2.676809E+12
        86.04740      2.887944E+12
        86.06950      2.805874E+12
        86.10265      2.562759E+12
        86.13580      2.358658E+12
        86.17999      2.625485E+12
        86.21313      2.505196E+12
